Image,Emotion,EAR,PupilSize
archive/train\neutral\im1942.png,neutral,0.13221910120777525,0.0
archive/train\neutral\im1943.png,neutral,0.35303425607141753,0.2626262626262626
archive/train\neutral\im1944.png,neutral,0.3147318267302357,0.1712632275132275
archive/train\neutral\im1945.png,neutral,0.4116501121861554,0.7645502645502645
archive/train\neutral\im1946.png,neutral,0.30216046513707523,0.24404761904761904
archive/train\neutral\im1948.png,neutral,0.26434301374676855,0.0
archive/train\neutral\im1949.png,neutral,0.3366935434091232,0.0
archive/train\neutral\im195.png,neutral,0.32476100152340104,0.03
archive/train\neutral\im1950.png,neutral,0.20158220826086426,0.3515625
archive/train\neutral\im1951.png,neutral,0.1925161290062377,0.08272727272727273
archive/train\neutral\im1952.png,neutral,0.3122837094205613,0.0
archive/train\neutral\im1953.png,neutral,0.3428196400135775,0.6898496240601504
archive/train\neutral\im1954.png,neutral,0.1596245548006967,0.057692307692307696
archive/train\neutral\im1955.png,neutral,0.35577053596705,0.3716630591630592
archive/train\neutral\im1956.png,neutral,0.3395997239142689,0.9097222222222222
archive/train\neutral\im1957.png,neutral,0.3672229122248788,0.09587301587301587
archive/train\neutral\im1959.png,neutral,0.3385664888050179,0.22532467532467532
archive/train\neutral\im196.png,neutral,0.338756009458554,0.0
archive/train\neutral\im1960.png,neutral,0.33704267110833763,0.0898984593837535
archive/train\neutral\im1961.png,neutral,0.35386187691028537,0.015873015873015872
archive/train\neutral\im1962.png,neutral,0.318017722306184,0.0
archive/train\neutral\im1963.png,neutral,0.337930771736764,0.13095238095238093
archive/train\neutral\im1964.png,neutral,0.23475078265383653,0.8485162180814354
archive/train\neutral\im1966.png,neutral,0.31237080190321853,0.014285714285714285
archive/train\neutral\im1969.png,neutral,0.3470809443478666,0.303030303030303
archive/train\neutral\im197.png,neutral,0.3092151920669426,0.5165441176470589
archive/train\neutral\im1970.png,neutral,0.35533444962536764,0.006802721088435374
archive/train\neutral\im1972.png,neutral,0.35045055789874024,0.02447089947089947
archive/train\neutral\im1975.png,neutral,0.3092151086621585,0.0
archive/train\neutral\im1976.png,neutral,0.3599094457109207,0.010101010101010102
archive/train\neutral\im1977.png,neutral,0.2906302862770296,0.0
archive/train\neutral\im198.png,neutral,0.296380462697162,0.060813799203892085
archive/train\neutral\im1981.png,neutral,0.3372262665165507,0.1539473684210526
archive/train\neutral\im1982.png,neutral,0.2616812706568056,0.08928571428571427
archive/train\neutral\im1984.png,neutral,0.2818722515777883,0.5447222222222222
archive/train\neutral\im1986.png,neutral,0.3819241818916966,0.10447994987468671
archive/train\neutral\im1987.png,neutral,0.3731465354589685,0.2025132275132275
archive/train\neutral\im1988.png,neutral,0.29691651525993823,0.266304347826087
archive/train\neutral\im1989.png,neutral,0.27373517532529557,0.04667755991285403
archive/train\neutral\im199.png,neutral,0.3313673570487363,0.18865546218487395
archive/train\neutral\im1990.png,neutral,0.34617789648942743,0.14646464646464646
archive/train\neutral\im1992.png,neutral,0.37445165084472887,0.1066919191919192
archive/train\neutral\im1993.png,neutral,0.2647722755486376,0.35034013605442177
archive/train\neutral\im1994.png,neutral,0.41463782891966494,0.2091269841269841
archive/train\neutral\im1995.png,neutral,0.4086651002993803,0.14618055555555554
archive/train\neutral\im1996.png,neutral,0.3430130462426908,0.4540441176470589
archive/train\neutral\im1997.png,neutral,0.4057531408418646,0.1584467120181406
archive/train\neutral\im1998.png,neutral,0.319564134796412,0.15056022408963585
archive/train\neutral\im1999.png,neutral,0.46002408027540387,0.2323872785829308
archive/train\neutral\im200.png,neutral,0.3972620255878657,0.0
archive/train\neutral\im2001.png,neutral,0.31884941796162547,0.4978146853146853
archive/train\neutral\im2003.png,neutral,0.3305957970427092,0.024145299145299146
archive/train\neutral\im2004.png,neutral,0.3181850949830416,0.17884199134199136
archive/train\neutral\im2006.png,neutral,0.32416676619621,0.12955473856209151
archive/train\neutral\im2008.png,neutral,0.44222605379196955,0.5246848739495799
archive/train\neutral\im2009.png,neutral,0.3383497284115038,0.008771929824561403
archive/train\neutral\im201.png,neutral,0.35368478501324485,0.3829365079365079
archive/train\neutral\im2010.png,neutral,0.3973684210526316,0.23805916305916308
archive/train\neutral\im2011.png,neutral,0.3492085568025086,0.5735294117647058
archive/train\neutral\im2012.png,neutral,0.34277615441153975,0.0
archive/train\neutral\im2013.png,neutral,0.2377727185497414,0.3376098901098901
archive/train\neutral\im2014.png,neutral,0.426015385019859,0.18631549609810477
archive/train\neutral\im2015.png,neutral,0.4266178901144898,0.3609022556390977
archive/train\neutral\im2017.png,neutral,0.16064654993621674,0.17609771181199751
archive/train\neutral\im2018.png,neutral,0.3748209003187664,0.018518518518518517
archive/train\neutral\im2019.png,neutral,0.31933229213953884,0.2894736842105263
archive/train\neutral\im202.png,neutral,0.24990359969517248,0.23446969696969697
archive/train\neutral\im2022.png,neutral,0.37780381924256606,0.45266666666666666
archive/train\neutral\im2024.png,neutral,0.20158471529533495,0.42794117647058827
archive/train\neutral\im2025.png,neutral,0.3479494070379032,0.26704545454545453
archive/train\neutral\im2026.png,neutral,0.3128887385368774,0.43112244897959184
archive/train\neutral\im2028.png,neutral,0.23445474379724407,0.41640786749482406
archive/train\neutral\im2029.png,neutral,0.33568091054509563,0.31534090909090906
archive/train\neutral\im203.png,neutral,0.3073657525148671,0.0
archive/train\neutral\im2030.png,neutral,0.37421997459055667,0.0
archive/train\neutral\im2031.png,neutral,0.311240513307531,0.0291005291005291
archive/train\neutral\im2032.png,neutral,0.2737890934813638,0.12940917107583774
archive/train\neutral\im2035.png,neutral,0.276520331060675,0.18796992481203006
archive/train\neutral\im2036.png,neutral,0.4854315260748465,0.5605263157894737
archive/train\neutral\im2037.png,neutral,0.2600852371490471,0.16268382352941174
archive/train\neutral\im2038.png,neutral,0.40996604663543224,0.3818783068783069
archive/train\neutral\im2039.png,neutral,0.2850305336855037,0.0
archive/train\neutral\im204.png,neutral,0.3031502865746418,0.05514382960035134
archive/train\neutral\im2041.png,neutral,0.3890399212530726,0.41666666666666663
archive/train\neutral\im2042.png,neutral,0.3321407162196921,0.3979166666666667
archive/train\neutral\im2043.png,neutral,0.19835466190340567,0.0
archive/train\neutral\im2045.png,neutral,0.2867975432576073,0.18088972431077693
archive/train\neutral\im2046.png,neutral,0.20922444178294908,0.0
archive/train\neutral\im2047.png,neutral,0.32129592625231934,0.21507648953301128
archive/train\neutral\im2048.png,neutral,0.30955213909349955,0.24702380952380953
archive/train\neutral\im2049.png,neutral,0.39959600835807163,0.08557800224466891
archive/train\neutral\im205.png,neutral,0.4165540113459661,0.41503267973856206
archive/train\neutral\im2052.png,neutral,0.32043882262909157,0.2092391304347826
archive/train\neutral\im2053.png,neutral,0.38291834190912716,0.6170138888888889
archive/train\neutral\im2055.png,neutral,0.30064149612112717,0.05797101449275362
archive/train\neutral\im2056.png,neutral,0.323640255785576,0.35914351851851856
archive/train\neutral\im2057.png,neutral,0.40538956435618234,0.09743589743589744
archive/train\neutral\im2058.png,neutral,0.43374913562869366,0.24739583333333334
archive/train\neutral\im2059.png,neutral,0.2876848221499576,0.6059253246753247
archive/train\neutral\im206.png,neutral,0.3441973482010836,0.41041666666666665
archive/train\neutral\im2060.png,neutral,0.3549739075927919,0.07039473684210526
archive/train\neutral\im2061.png,neutral,0.21458443310943673,0.36269841269841274
archive/train\neutral\im2063.png,neutral,0.33239427495808715,0.4321428571428571
archive/train\neutral\im2064.png,neutral,0.28405728929761803,0.6323529411764706
archive/train\neutral\im2065.png,neutral,0.23017722324935197,0.11030701754385965
archive/train\neutral\im2066.png,neutral,0.4238180070584503,0.4074074074074074
archive/train\neutral\im2068.png,neutral,0.38271720236075757,0.08000905040378724
archive/train\neutral\im2069.png,neutral,0.29243572673720575,0.6783333333333333
archive/train\neutral\im207.png,neutral,0.3643671425163021,0.07682748538011695
archive/train\neutral\im2070.png,neutral,0.4622333513952592,0.3502066115702479
archive/train\neutral\im2071.png,neutral,0.3226977888929774,0.1027864044168392
archive/train\neutral\im2072.png,neutral,0.4146419970580246,0.20476190476190476
archive/train\neutral\im2073.png,neutral,0.23574758339572238,0.005263157894736842
archive/train\neutral\im2074.png,neutral,0.3823219746886428,0.13202538202538203
archive/train\neutral\im2076.png,neutral,0.35594365029632385,0.046875
archive/train\neutral\im2077.png,neutral,0.3922292527504888,0.21410818713450291
archive/train\neutral\im2078.png,neutral,0.22956955483945046,0.125
archive/train\neutral\im208.png,neutral,0.37840079973447455,0.26365131578947365
archive/train\neutral\im2081.png,neutral,0.3676171290073667,0.3357487922705314
archive/train\neutral\im2082.png,neutral,0.3060779498652383,0.13095238095238096
archive/train\neutral\im2083.png,neutral,0.2696868281413629,0.006666666666666667
archive/train\neutral\im2084.png,neutral,0.34807519431600487,0.17352941176470588
archive/train\neutral\im2085.png,neutral,0.29451745032426324,0.0
archive/train\neutral\im2086.png,neutral,0.3773171828398557,0.2852272727272728
archive/train\neutral\im2087.png,neutral,0.4077170339538315,0.0
archive/train\neutral\im2088.png,neutral,0.39701878924753087,0.7297348484848485
archive/train\neutral\im209.png,neutral,0.44883043447016713,0.0
archive/train\neutral\im2090.png,neutral,0.37401533215719834,0.24978041282389107
archive/train\neutral\im2091.png,neutral,0.11239780616979916,0.3924319727891156
archive/train\neutral\im2093.png,neutral,0.4333227333104538,0.12006172839506173
archive/train\neutral\im2095.png,neutral,0.2618592608945789,0.477124183006536
archive/train\neutral\im2096.png,neutral,0.3698365893390179,0.3329861111111111
archive/train\neutral\im2099.png,neutral,0.34912070722239535,0.04017857142857143
archive/train\neutral\im21.png,neutral,0.24815190833699977,0.6031746031746033
archive/train\neutral\im210.png,neutral,0.24514626389268784,0.8167701863354038
archive/train\neutral\im2100.png,neutral,0.3656932497742582,0.1014957264957265
archive/train\neutral\im2101.png,neutral,0.3673861215166918,0.12248452012383901
archive/train\neutral\im2103.png,neutral,0.3578232453262854,0.11103896103896105
archive/train\neutral\im2105.png,neutral,0.4029384594016242,0.04807692307692308
archive/train\neutral\im2107.png,neutral,0.2941785921522889,0.10185185185185185
archive/train\neutral\im2108.png,neutral,0.3051001279401594,0.07084500466853408
archive/train\neutral\im2109.png,neutral,0.19748922406616534,0.0
archive/train\neutral\im2110.png,neutral,0.3354039225311084,0.8141534391534391
archive/train\neutral\im2111.png,neutral,0.2792400327380451,0.3484077841662981
archive/train\neutral\im2112.png,neutral,0.24012905683378574,0.039186507936507936
archive/train\neutral\im2114.png,neutral,0.3386439211942568,0.12221904398677855
archive/train\neutral\im2115.png,neutral,0.4105285369432591,0.0
archive/train\neutral\im2116.png,neutral,0.1850962259955063,0.0
archive/train\neutral\im2117.png,neutral,0.4178392608571426,0.02547846889952153
archive/train\neutral\im2118.png,neutral,0.381673113733483,0.24581962719298245
archive/train\neutral\im212.png,neutral,0.3569272643284643,0.028724747474747476
archive/train\neutral\im2120.png,neutral,0.3120677861731972,0.474411231884058
archive/train\neutral\im2121.png,neutral,0.3048901031674997,0.31578540507111935
archive/train\neutral\im2122.png,neutral,0.34663716048073456,0.5635416666666666
archive/train\neutral\im2123.png,neutral,0.2629760301753302,0.05416666666666667
archive/train\neutral\im2124.png,neutral,0.35641373387737874,0.27603049124788254
archive/train\neutral\im2125.png,neutral,0.34963203435596424,0.7904761904761906
archive/train\neutral\im2126.png,neutral,0.40170099014075517,0.2149122807017544
archive/train\neutral\im2127.png,neutral,0.25688112170116933,0.606045751633987
archive/train\neutral\im2130.png,neutral,0.32138869870725084,0.39583333333333337
archive/train\neutral\im2131.png,neutral,0.3361518753974336,0.27593162393162396
archive/train\neutral\im2132.png,neutral,0.30439958643188725,0.04425633889919604
archive/train\neutral\im2133.png,neutral,0.31902370568360683,0.019097222222222224
archive/train\neutral\im2134.png,neutral,0.35926202929324746,0.5957491582491582
archive/train\neutral\im2135.png,neutral,0.2932501595330141,0.3541925465838509
archive/train\neutral\im2136.png,neutral,0.3334564048442675,1.0
archive/train\neutral\im2137.png,neutral,0.35182415708340536,0.25595238095238093
archive/train\neutral\im2138.png,neutral,0.3809069079694458,0.35066526610644255
archive/train\neutral\im2139.png,neutral,0.4543334728134295,0.07478354978354979
archive/train\neutral\im214.png,neutral,0.34968207779197846,0.10458002645502645
archive/train\neutral\im2140.png,neutral,0.31686967055796444,0.4928571428571429
archive/train\neutral\im2143.png,neutral,0.3286228505122517,0.06892230576441102
archive/train\neutral\im2144.png,neutral,0.3392472967755532,0.40937500000000004
archive/train\neutral\im2145.png,neutral,0.4725015062589981,0.016666666666666666
archive/train\neutral\im2147.png,neutral,0.30090039786477946,0.0
archive/train\neutral\im2148.png,neutral,0.2911255411255411,0.009316770186335404
archive/train\neutral\im2149.png,neutral,0.1299735117394944,0.14345238095238094
archive/train\neutral\im2150.png,neutral,0.2883160995394257,0.05823863636363637
archive/train\neutral\im2151.png,neutral,0.3910904304432622,0.13571428571428573
archive/train\neutral\im2153.png,neutral,0.39441896543633864,0.264520202020202
archive/train\neutral\im2154.png,neutral,0.33392681321527495,0.46765010351966874
archive/train\neutral\im2155.png,neutral,0.3112034577542667,0.2867481203007519
archive/train\neutral\im2157.png,neutral,0.3559121544030303,0.08272058823529412
archive/train\neutral\im2158.png,neutral,0.28835021742788414,0.017543859649122806
archive/train\neutral\im2159.png,neutral,0.249562702973444,0.35255841467021587
